State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,State_Abbr,Population_2010
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-04-28,Parts per billion,20.347826,42.0,19,40,Parts per million,0.016042,0.027,11,23,Parts per billion,2.142857,3.0,3,4.0,Parts per million,0.425,0.5,11,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-03-13,Parts per billion,11.875,17.0,17,16,Parts per million,0.02675,0.033,19,28,Parts per billion,2.695652,4.0,4,6.0,Parts per million,0.081818,0.2,12,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-07-15,Parts per billion,14.625,25.0,7,24,Parts per million,0.018917,0.032,9,27,Parts per billion,0.642857,2.3,11,,Parts per million,0.129167,0.3,20,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2015-08-17,Parts per billion,15.083333,23.0,5,22,Parts per million,0.033917,0.043,9,40,Parts per billion,0.6,1.0,6,1.0,Parts per million,0.270364,0.361,8,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-11-13,Parts per billion,24.05,40.0,18,38,Parts per million,0.002583,0.009,0,8,Parts per billion,2.971429,6.3,23,,Parts per million,0.591667,1.3,23,15.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2015-10-20,Parts per billion,24.583333,48.0,17,45,Parts per million,0.014958,0.025,8,23,Parts per billion,1.018182,1.7,17,1.0,Parts per million,0.27481,0.536,18,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2015-08-28,Parts per billion,9.272727,24.0,21,23,Parts per million,0.012958,0.023,10,21,Parts per billion,0.2875,0.5,23,,Parts per million,0.2625,0.4,22,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2012-05-11,Parts per billion,18.416667,37.0,22,35,Parts per million,0.019917,0.03,9,25,Parts per billion,0.625,2.3,23,3.0,Parts per million,0.233333,0.4,21,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-04-28,Parts per billion,16.875,32.0,0,30,Parts per million,0.029667,0.033,17,28,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.116667,0.2,17,2.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-05-31,Parts per billion,14.954545,28.0,1,26,Parts per million,0.031958,0.046,9,39,Parts per billion,2.875,5.6,5,,Parts per million,0.152174,0.7,5,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2010-12-24,Parts per billion,17.583333,35.0,17,33,Parts per million,0.021083,0.025,8,21,Parts per billion,2.042857,2.5,23,,Parts per million,0.2,0.2,0,2.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-04-04,Parts per billion,24.333333,35.0,17,33,Parts per million,0.020792,0.026,9,22,Parts per billion,2.666667,5.0,5,7.0,Parts per million,0.245833,0.3,0,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2008-11-21,Parts per billion,19.125,32.0,6,30,Parts per million,0.018167,0.023,9,19,Parts per billion,2.771429,5.4,8,,Parts per million,0.230565,0.387,7,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2001-10-03,Parts per billion,30.136364,42.0,17,40,Parts per million,0.029958,0.047,10,40,Parts per billion,4.166667,13.0,13,19.0,Parts per million,0.416667,0.7,11,8.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2012-01-23,Parts per billion,32.772727,43.0,15,41,Parts per million,0.007125,0.022,23,19,Parts per billion,2.858333,5.7,0,7.0,Parts per million,0.490636,0.93,16,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-09-04,Parts per billion,14.125,30.0,21,28,Parts per million,0.017042,0.028,9,24,Parts per billion,1.086957,9.0,12,13.0,Parts per million,0.018182,0.3,21,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-06-09,Parts per billion,19.208333,56.0,23,53,Parts per million,0.037,0.051,10,43,Parts per billion,2.125,2.6,8,,Parts per million,0.190909,0.5,19,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2011-09-06,Parts per billion,15.333333,29.0,17,27,Parts per million,0.033167,0.04,3,34,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.180143,0.305,16,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2009-12-15,Parts per billion,23.681818,33.0,7,31,Parts per million,0.005917,0.016,23,14,Parts per billion,3.245833,4.6,7,6.0,Parts per million,0.363042,0.574,16,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-06-27,Parts per billion,16.791667,29.0,10,27,Parts per million,0.022083,0.043,10,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.4,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-02-04,Parts per billion,17.416667,28.0,17,26,Parts per million,0.019917,0.025,11,21,Parts per billion,3.225,7.3,8,,Parts per million,0.213043,0.5,7,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2010-09-10,Parts per billion,9.333333,17.0,17,16,Parts per million,0.01025,0.013,9,11,Parts per billion,0.971429,2.8,23,,Parts per million,0.2,0.2,0,2.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-11-25,Parts per billion,22.625,33.0,7,31,Parts per million,0.005167,0.012,8,10,Parts per billion,3.257143,7.3,11,,Parts per million,0.158333,0.5,22,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-12-06,Parts per billion,34.333333,47.0,16,44,Parts per million,0.002958,0.009,0,8,Parts per billion,11.775,14.3,8,,Parts per million,0.558333,1.0,20,11.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2001-08-03,Parts per billion,23.291667,45.0,6,42,Parts per million,0.049,0.08,10,111,Parts per billion,7.782609,10.0,0,14.0,Parts per million,0.4625,0.6,20,7.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2011-03-08,Parts per billion,20.416667,42.0,23,40,Parts per million,0.023792,0.03,10,25,Parts per billion,1.5875,3.8,14,4.0,Parts per million,0.258333,0.3,10,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-11-08,Parts per billion,35.444444,40.0,19,38,Parts per million,0.006125,0.017,8,14,Parts per billion,5.570833,12.9,21,17.0,Parts per million,0.563636,1.4,21,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2014-11-05,Parts per billion,24.041667,40.0,20,38,Parts per million,0.011875,0.026,0,24,Parts per billion,1.614286,2.9,21,3.0,Parts per million,0.39965,0.92,21,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-09-26,Parts per billion,9.25,20.0,6,19,Parts per million,0.02375,0.028,18,24,Parts per billion,0.0,0.0,2,,Parts per million,0.0,0.0,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2011-01-25,Parts per billion,37.227273,48.0,19,45,Parts per million,0.004208,0.008,8,7,Parts per billion,7.2875,9.3,20,,Parts per million,0.662773,1.291,19,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2003-07-04,Parts per billion,11.541667,21.0,23,20,Parts per million,0.059292,0.075,20,100,Parts per billion,3.125,6.0,21,9.0,Parts per million,0.53913,0.9,21,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2016-01-04,Parts per billion,15.954545,28.0,0,26,Parts per million,0.017722,0.022,20,20,Parts per billion,0.528571,0.8,2,,Parts per million,0.268591,0.387,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-06-10,Parts per billion,21.318182,39.0,18,37,Parts per million,0.023389,0.03,20,25,Parts per billion,6.208333,24.0,6,34.0,Parts per million,1.692308,4.2,4,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-08-08,Parts per billion,12.5,22.0,4,21,Parts per million,0.023792,0.032,8,27,Parts per billion,0.575,2.0,23,,Parts per million,0.5125,0.6,0,7.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-06-10,Parts per billion,21.318182,39.0,18,37,Parts per million,0.023389,0.03,20,25,Parts per billion,4.983333,11.0,8,,Parts per million,0.333333,0.5,1,31.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-05-15,Parts per billion,10.958333,23.0,21,22,Parts per million,0.040667,0.059,11,50,Parts per billion,2.347826,3.0,6,4.0,Parts per million,0.172727,0.5,20,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-05-03,Parts per billion,30.227273,50.0,5,47,Parts per million,0.024708,0.03,12,25,Parts per billion,1.708333,5.0,5,7.0,Parts per million,0.222727,0.3,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2003-10-11,Parts per billion,25.291667,38.0,17,36,Parts per million,0.01825,0.036,8,31,Parts per billion,6.6625,8.3,17,,Parts per million,0.647826,1.0,21,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2010-05-17,Parts per billion,17.363636,36.0,4,34,Parts per million,0.02975,0.038,9,32,Parts per billion,1.004167,2.9,22,3.0,Parts per million,0.2375,0.3,15,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2016-03-30,Parts per billion,14.833333,41.0,6,39,Parts per million,0.035875,0.044,20,41,Parts per billion,0.820833,1.5,6,1.0,Parts per million,0.244565,0.412,6,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-10-26,Parts per billion,19.666667,33.0,0,31,Parts per million,0.015583,0.024,2,20,Parts per billion,4.35,8.3,2,,Parts per million,0.4625,0.7,0,8.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2013-12-09,Parts per billion,26.166667,39.0,17,37,Parts per million,0.0105,0.018,6,15,Parts per billion,1.1,2.4,0,3.0,Parts per million,0.3375,0.5,21,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2003-02-06,Parts per billion,29.363636,44.0,7,42,Parts per million,0.013542,0.023,8,19,Parts per billion,5.2125,8.0,23,,Parts per million,0.678261,1.0,17,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-07-13,Parts per billion,14.454545,20.0,8,19,Parts per million,0.023417,0.033,20,28,Parts per billion,1.6125,4.6,2,,Parts per million,0.056522,0.2,15,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2014-06-02,Parts per billion,15.642857,23.0,6,22,Parts per million,0.039125,0.054,11,50,Parts per billion,0.868182,1.2,7,1.0,Parts per million,0.225,0.3,0,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-02-02,Parts per billion,26.590909,47.0,21,44,Parts per million,0.016583,0.025,7,21,Parts per billion,3.608696,8.0,22,11.0,Parts per million,0.2,0.6,0,7.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-10-14,Parts per billion,16.333333,24.0,17,23,Parts per million,0.013875,0.02,9,17,Parts per billion,1.954545,3.0,5,4.0,Parts per million,0.345833,0.4,0,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-09-25,Parts per billion,20.416667,28.0,15,26,Parts per million,0.006375,0.015,11,13,Parts per billion,3.416667,11.0,9,16.0,Parts per million,0.573913,0.8,7,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2012-02-09,Parts per billion,27.083333,39.0,18,37,Parts per million,0.011125,0.022,9,19,Parts per billion,2.608333,6.0,7,9.0,Parts per million,0.329167,0.5,22,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-08-28,Parts per billion,13.666667,19.0,7,18,Parts per million,0.011375,0.018,20,15,Parts per billion,0.7,2.0,23,,Parts per million,0.573913,0.7,8,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2010-12-31,Parts per billion,37.416667,45.0,7,42,Parts per million,0.006389,0.012,8,10,Parts per billion,5.3625,7.7,9,10.0,Parts per million,0.558261,0.982,15,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-12-18,Parts per billion,36.173913,46.0,7,43,Parts per million,0.004333,0.011,8,9,Parts per billion,6.5,13.0,23,19.0,Parts per million,0.079167,0.5,23,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2008-12-31,Parts per billion,19.333333,32.0,7,30,Parts per million,0.017889,0.024,16,20,Parts per billion,4.5625,23.5,8,33.0,Parts per million,0.2625,0.3,0,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2008-09-26,Parts per billion,16.291667,33.0,17,31,Parts per million,0.015917,0.022,0,19,Parts per billion,0.625,1.7,17,,Parts per million,0.213783,0.306,15,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2003-10-05,Parts per billion,14.791667,31.0,18,29,Parts per million,0.015083,0.028,9,24,Parts per billion,3.5,5.3,20,,Parts per million,0.356522,0.7,18,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2014-04-13,Parts per billion,15.625,31.0,9,29,Parts per million,0.032458,0.04,13,37,Parts per billion,0.814286,1.2,8,,Parts per million,0.304167,0.4,0,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2014-09-19,Parts per billion,10.791667,23.0,21,22,Parts per million,0.013208,0.021,10,19,Parts per billion,1.614286,2.3,8,,Parts per million,0.205556,0.3,23,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2011-02-06,Parts per billion,17.272727,37.0,18,35,Parts per million,0.021958,0.033,9,28,Parts per billion,2.013636,3.0,21,4.0,Parts per million,0.3,0.5,0,6.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-05-05,Parts per billion,32.166667,48.0,17,45,Parts per million,0.020292,0.039,8,33,Parts per billion,2.15,4.3,8,,Parts per million,0.563636,1.1,6,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2012-03-27,Parts per billion,14.625,39.0,22,37,Parts per million,0.026167,0.038,8,32,Parts per billion,1.2125,2.8,23,,Parts per million,0.219095,0.372,23,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2006-12-18,Parts per billion,26.25,40.0,16,38,Parts per million,0.0035,0.011,21,9,Parts per billion,6.952381,13.0,6,19.0,Parts per million,0.365217,0.7,16,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-08-20,Parts per billion,26.041667,48.0,0,45,Parts per million,0.012944,0.03,10,25,Parts per billion,6.416667,15.0,9,21.0,Parts per million,0.078261,0.5,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-05-20,Parts per billion,20.833333,35.0,6,33,Parts per million,0.019667,0.029,13,25,Parts per billion,0.458333,3.0,7,4.0,Parts per million,0.166667,0.3,13,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2005-05-14,Parts per billion,26.583333,43.0,22,41,Parts per million,0.018333,0.027,6,23,Parts per billion,2.333333,11.0,14,16.0,Parts per million,0.216667,0.3,2,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2011-10-11,Parts per billion,17.761905,38.0,5,36,Parts per million,0.019958,0.024,9,20,Parts per billion,0.325,2.7,12,3.0,Parts per million,0.2,0.2,0,2.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2015-07-18,Parts per billion,5.727273,11.0,8,10,Parts per million,0.028833,0.032,0,30,Parts per billion,0.5875,0.7,20,,Parts per million,0.216667,0.3,0,3.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2002-06-13,Parts per billion,25.708333,36.0,8,34,Parts per million,0.011875,0.021,0,18,Parts per billion,4.625,8.0,11,,Parts per million,0.4,0.4,20,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-01-19,Parts per billion,17.875,23.0,16,22,Parts per million,0.0185,0.023,8,19,Parts per billion,5.347826,8.0,0,11.0,Parts per million,0.072727,0.3,0,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2007-03-31,Parts per billion,15.291667,39.0,18,37,Parts per million,0.027167,0.035,9,30,Parts per billion,2.957143,5.0,20,,Parts per million,0.354167,0.4,11,5.0,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2004-04-29,Parts per billion,17.454545,32.0,5,30,Parts per million,0.043958,0.058,18,49,Parts per billion,4.291667,10.0,6,14.0,Parts per million,0.026087,0.2,5,,MA,6547629
25,25,42,HARRISON AVE,MASSACHUSETTS,Suffolk,BOSTON,2009-05-13,Parts per billion,17.541667,31.0,0,29,Parts per million,0.031917,0.041,9,35,Parts per billion,1.035294,3.2,6,4.0,Parts per million,0.325,0.4,0,5.0,MA,6547629
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2012-04-30,Parts per billion,9.708333,22.0,20,21,Parts per million,0.036458,0.055,11,47,Parts per billion,0.991667,1.5,11,1.0,Parts per million,0.190583,0.376,7,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2005-05-24,Parts per billion,17.625,42.0,21,40,Parts per million,0.023208,0.046,10,39,Parts per billion,2.541667,3.0,6,4.0,Parts per million,0.716667,0.8,6,9.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-08-03,Parts per billion,10.416667,33.0,0,31,Parts per million,0.026417,0.039,10,33,Parts per billion,1.791667,3.0,0,4.0,Parts per million,0.404167,0.6,0,7.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-09-17,Parts per billion,22.666667,52.0,21,49,Parts per million,0.025958,0.06,10,51,Parts per billion,3.0,3.0,0,4.0,Parts per million,0.545833,1.1,23,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2009-12-08,Parts per billion,16.041667,44.0,19,42,Parts per million,0.020792,0.036,9,31,Parts per billion,1.458333,4.0,21,6.0,Parts per million,0.254167,0.8,22,9.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2008-11-18,Parts per billion,30.208333,50.0,9,47,Parts per million,0.012958,0.037,9,31,Parts per billion,4.291667,7.0,8,10.0,Parts per million,1.241667,2.4,8,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-12-04,Parts per billion,31.125,46.0,11,43,Parts per million,0.004875,0.011,9,9,Parts per billion,2.275,3.6,8,,Parts per million,2.004167,2.8,1,32.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-01-19,Parts per billion,24.958333,36.0,18,34,Parts per million,0.009833,0.025,9,23,Parts per billion,1.579167,3.7,20,4.0,Parts per million,1.028792,2.012,20,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2007-01-04,Parts per billion,33.833333,52.0,20,49,Parts per million,0.008375,0.021,10,18,Parts per billion,2.5875,4.6,23,,Parts per million,0.941667,1.8,1,20.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2005-09-17,Parts per billion,27.125,55.0,19,52,Parts per million,0.023833,0.057,10,48,Parts per billion,2.375,5.0,0,7.0,Parts per million,0.9375,1.7,3,19.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2009-07-12,Parts per billion,8.666667,33.0,0,31,Parts per million,0.033083,0.052,10,44,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.5,2,6.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-12-03,Parts per billion,43.272727,59.0,19,56,Parts per million,0.004294,0.015,11,13,Parts per billion,3.916667,6.0,20,,Parts per million,1.443478,3.1,20,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-09-04,Parts per billion,14.541667,54.0,21,51,Parts per million,0.023667,0.042,11,36,Parts per billion,2.2875,3.3,23,,Parts per million,0.583333,1.0,23,11.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-01-22,Parts per billion,23.208333,41.0,20,39,Parts per million,0.013375,0.028,10,24,Parts per billion,0.166667,1.0,20,1.0,Parts per million,0.408333,0.6,22,7.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2007-09-15,Parts per billion,20.375,41.0,0,39,Parts per million,0.029667,0.053,9,45,Parts per billion,0.125,1.0,2,,Parts per million,0.45,1.1,3,13.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2015-10-13,Parts per billion,23.875,39.0,21,37,Parts per million,0.016875,0.042,11,39,Parts per billion,2.458333,4.0,7,6.0,Parts per million,0.504167,1.1,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2014-05-25,Parts per billion,5.75,16.0,6,15,Parts per million,0.051208,0.064,11,80,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.225,0.3,5,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2015-10-30,Parts per billion,20.083333,38.0,20,36,Parts per million,0.018042,0.038,9,35,Parts per billion,0.25,2.0,21,3.0,Parts per million,0.441667,1.1,22,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2010-12-15,Parts per billion,28.304348,51.0,11,48,Parts per million,0.006042,0.015,10,13,Parts per billion,3.956522,9.0,11,13.0,Parts per million,0.626087,1.5,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2011-06-03,Parts per billion,27.695652,63.0,21,61,Parts per million,0.031292,0.062,11,58,Parts per billion,1.521739,3.0,4,4.0,Parts per million,0.283333,0.5,23,6.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-02-05,Parts per billion,29.041667,51.0,20,48,Parts per million,0.016083,0.041,11,35,Parts per billion,1.375,4.0,0,6.0,Parts per million,0.775,1.9,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-10-14,Parts per billion,21.375,44.0,19,42,Parts per million,0.019,0.048,10,44,Parts per billion,1.404167,2.6,7,3.0,Parts per million,0.560583,1.08,19,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2013-02-07,Parts per billion,27.416667,52.0,20,49,Parts per million,0.017625,0.039,11,36,Parts per billion,1.1875,1.6,20,,Parts per million,0.325,1.2,20,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2006-12-09,Parts per billion,31.708333,52.0,18,49,Parts per million,0.01375,0.034,9,29,Parts per billion,2.225,3.6,20,,Parts per million,0.6125,1.2,23,14.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-12-23,Parts per billion,27.291667,45.0,23,42,Parts per million,0.01175,0.022,7,19,Parts per billion,1.541667,5.0,23,7.0,Parts per million,0.43913,1.2,18,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-01-19,Parts per billion,30.727273,47.0,18,44,Parts per million,0.009417,0.025,9,21,Parts per billion,2.869565,6.0,13,9.0,Parts per million,0.821739,2.1,19,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-06-27,Parts per billion,16.125,38.0,0,36,Parts per million,0.028833,0.057,10,48,Parts per billion,1.0625,1.6,5,,Parts per million,0.25,0.5,3,6.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2014-04-15,Parts per billion,30.458333,64.0,20,62,Parts per million,0.026125,0.056,10,54,Parts per billion,1.8625,3.0,8,,Parts per million,0.4375,0.7,23,8.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-06-10,Parts per billion,7.5,17.0,4,16,Parts per million,0.034667,0.057,10,48,Parts per billion,2.2,3.0,23,,Parts per million,0.3125,0.4,1,5.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2013-11-12,Parts per billion,16.0,38.0,8,36,Parts per million,0.028917,0.039,9,36,Parts per billion,0.2375,1.5,8,,Parts per million,0.468417,1.472,8,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2013-04-17,Parts per billion,7.375,14.0,0,13,Parts per million,0.042167,0.049,10,45,Parts per billion,0.5,1.0,0,1.0,Parts per million,0.329167,0.4,17,5.0,AZ,6392017
